image_id,label
train/013538/01.png,13538
train/013546/00.png,13546
train/013546/01.png,13546
train/013547/00.png,13547
train/013547/01.png,13547
train/013549/00.png,13549
train/013549/01.png,13549
train/013551/00.png,13551
train/013551/01.png,13551
train/013552/00.png,13552
train/013552/01.png,13552
train/013558/00.png,13558
train/013558/01.png,13558
train/013563/00.png,13563
train/013563/01.png,13563
train/013566/00.png,13566
train/013566/01.png,13566
train/013572/00.png,13572
train/013572/01.png,13572
train/013573/00.png,13573
train/013573/01.png,13573
train/013578/00.png,13578
train/013578/01.png,13578
train/013586/00.png,13586
train/013586/01.png,13586
train/013592/00.png,13592
train/013592/01.png,13592
train/013593/00.png,13593
train/013593/01.png,13593
train/013604/00.png,13604
train/013604/01.png,13604
train/013608/00.png,13608
train/013608/01.png,13608
train/013612/00.png,13612
train/013612/01.png,13612
train/013616/00.png,13616
train/013616/01.png,13616
train/013618/00.png,13618
train/013618/01.png,13618
train/013625/00.png,13625
train/013625/01.png,13625
train/013626/00.png,13626
train/013626/01.png,13626
train/013632/00.png,13632
train/013632/01.png,13632
train/013636/00.png,13636
train/013636/01.png,13636
train/013647/00.png,13647
train/013647/01.png,13647
train/013648/00.png,13648
train/013648/01.png,13648
train/013650/00.png,13650
train/013650/01.png,13650
train/013651/00.png,13651
train/013651/01.png,13651
train/013654/00.png,13654
train/013654/01.png,13654
train/013659/00.png,13659
train/013659/01.png,13659
train/013672/00.png,13672
train/013672/01.png,13672
train/013673/00.png,13673
train/013673/01.png,13673
train/013675/00.png,13675
train/013675/01.png,13675
train/013678/00.png,13678
train/013678/01.png,13678
train/013679/00.png,13679
train/013679/01.png,13679
train/013683/00.png,13683
train/013683/01.png,13683
train/013684/00.png,13684
train/013684/01.png,13684
train/013685/00.png,13685
train/013685/01.png,13685
train/013702/00.png,13702
train/013702/01.png,13702
train/013710/00.png,13710
train/013710/01.png,13710
train/013712/00.png,13712
train/013712/01.png,13712
train/013713/00.png,13713
train/013713/01.png,13713
train/013717/00.png,13717
train/013717/01.png,13717
train/013718/00.png,13718
train/013718/01.png,13718
train/013724/00.png,13724
train/013724/01.png,13724
train/013727/00.png,13727
train/013727/01.png,13727
train/013730/00.png,13730
train/013730/01.png,13730
train/013738/00.png,13738
train/013738/01.png,13738
train/013739/00.png,13739
train/013739/01.png,13739
train/013756/00.png,13756
train/013756/01.png,13756
train/013757/00.png,13757
train/013757/01.png,13757
train/013759/00.png,13759
train/013759/01.png,13759
train/013763/00.png,13763
train/013763/01.png,13763
train/013764/00.png,13764
train/013764/01.png,13764
train/013774/00.png,13774
train/013774/01.png,13774
train/013777/00.png,13777
train/013777/01.png,13777
train/013786/00.png,13786
train/013786/01.png,13786
train/013793/00.png,13793
train/013793/01.png,13793
train/013794/00.png,13794
train/013794/01.png,13794
train/013796/00.png,13796
train/013796/01.png,13796
train/013810/00.png,13810
train/013810/01.png,13810
train/013816/00.png,13816
train/013816/01.png,13816
train/013817/00.png,13817
train/013817/01.png,13817
train/013818/00.png,13818
train/013818/01.png,13818
train/013819/00.png,13819
train/013819/01.png,13819
train/013820/00.png,13820
train/013820/01.png,13820
train/013831/00.png,13831
train/013831/01.png,13831
train/013836/00.png,13836
train/013836/01.png,13836
train/013838/00.png,13838
train/013838/01.png,13838
train/013839/00.png,13839
train/013839/01.png,13839
train/013842/00.png,13842
train/013842/01.png,13842
train/013845/00.png,13845
train/013845/01.png,13845
train/013847/00.png,13847
train/013847/01.png,13847
train/013849/00.png,13849
train/013849/01.png,13849
train/013854/00.png,13854
train/013854/01.png,13854
train/013855/00.png,13855
train/013855/01.png,13855
train/013860/00.png,13860
train/013860/01.png,13860
train/013863/00.png,13863
train/013863/01.png,13863
train/013864/00.png,13864
train/013864/01.png,13864
train/013865/00.png,13865
train/013865/01.png,13865
train/013873/00.png,13873
train/013873/01.png,13873
train/013906/00.png,13906
train/013906/01.png,13906
train/013908/00.png,13908
train/013908/01.png,13908
train/013909/00.png,13909
train/013909/01.png,13909
train/013911/00.png,13911
train/013911/01.png,13911
train/013927/01.png,13927
train/013927/02.png,13927
train/013934/00.png,13934
train/013934/01.png,13934
train/013935/00.png,13935
train/013935/01.png,13935
train/013975/00.png,13975
train/013975/01.png,13975
train/013978/00.png,13978
train/013978/01.png,13978
train/013979/00.png,13979
train/013979/01.png,13979
train/013990/00.png,13990
train/013990/01.png,13990
train/013998/00.png,13998
train/013998/01.png,13998
train/014001/00.png,14001
train/014001/01.png,14001
train/014002/00.png,14002
train/014002/01.png,14002
train/014016/00.png,14016
train/014016/01.png,14016
train/014032/00.png,14032
train/014032/01.png,14032
train/014034/00.png,14034
train/014034/02.png,14034
train/014036/00.png,14036
train/014036/01.png,14036
train/014043/00.png,14043
train/014043/01.png,14043
train/014044/00.png,14044
train/014044/01.png,14044
train/014045/00.png,14045
train/014045/01.png,14045
train/014047/00.png,14047
train/014047/01.png,14047
train/014048/00.png,14048
train/014048/01.png,14048
train/014050/00.png,14050
train/014050/01.png,14050
train/014054/00.png,14054
train/014054/01.png,14054
train/014056/00.png,14056
train/014056/01.png,14056
train/014057/00.png,14057
train/014057/01.png,14057
train/014059/00.png,14059
train/014059/01.png,14059
train/014066/00.png,14066
train/014066/01.png,14066
train/014073/00.png,14073
train/014073/01.png,14073
train/014076/00.png,14076
train/014076/01.png,14076
train/014078/00.png,14078
train/014078/01.png,14078
train/014086/00.png,14086
train/014086/01.png,14086
train/014097/00.png,14097
train/014097/01.png,14097
train/014106/00.png,14106
train/014106/01.png,14106
train/014107/00.png,14107
train/014107/01.png,14107
train/014108/00.png,14108
train/014108/01.png,14108
train/014110/00.png,14110
train/014110/01.png,14110
train/014117/00.png,14117
train/014117/01.png,14117
train/014122/00.png,14122
train/014122/01.png,14122
train/014127/00.png,14127
train/014127/01.png,14127
train/014136/00.png,14136
train/014136/01.png,14136
train/014138/00.png,14138
train/014138/01.png,14138
train/014149/00.png,14149
train/014149/01.png,14149
train/014151/00.png,14151
train/014151/02.png,14151
train/014154/00.png,14154
train/014154/01.png,14154
train/014159/00.png,14159
train/014159/01.png,14159
train/014164/00.png,14164
train/014164/01.png,14164
train/014168/00.png,14168
train/014168/01.png,14168
train/014174/00.png,14174
train/014174/01.png,14174
train/014175/00.png,14175
train/014175/01.png,14175
train/014180/00.png,14180
train/014180/01.png,14180
train/014183/00.png,14183
train/014183/01.png,14183
train/014184/00.png,14184
train/014184/01.png,14184
train/014186/00.png,14186
train/014186/01.png,14186
train/014187/00.png,14187
train/014187/01.png,14187
train/014189/00.png,14189
train/014189/01.png,14189
train/014190/00.png,14190
train/014190/01.png,14190
train/014196/00.png,14196
train/014196/01.png,14196
train/014198/00.png,14198
train/014198/01.png,14198
train/014209/00.png,14209
train/014209/01.png,14209
train/014223/00.png,14223
train/014223/01.png,14223
train/014224/00.png,14224
train/014224/01.png,14224
train/014225/00.png,14225
train/014225/01.png,14225
train/014232/00.png,14232
train/014232/01.png,14232
train/014234/00.png,14234
train/014234/01.png,14234
train/014236/00.png,14236
train/014236/01.png,14236
train/014242/00.png,14242
train/014242/01.png,14242
train/014251/00.png,14251
train/014251/01.png,14251
train/014253/00.png,14253
train/014253/01.png,14253
train/014257/00.png,14257
train/014257/01.png,14257
train/014261/00.png,14261
train/014261/01.png,14261
train/014266/00.png,14266
train/014266/01.png,14266
train/014273/00.png,14273
train/014273/01.png,14273
train/014275/00.png,14275
train/014275/01.png,14275
train/014279/00.png,14279
train/014279/01.png,14279
train/014280/00.png,14280
train/014280/01.png,14280
train/014283/00.png,14283
train/014283/01.png,14283
train/014284/00.png,14284
train/014284/01.png,14284
train/014288/00.png,14288
train/014288/01.png,14288
train/014301/00.png,14301
train/014301/01.png,14301
train/014302/00.png,14302
train/014302/01.png,14302
train/014303/00.png,14303
train/014303/01.png,14303
train/014304/00.png,14304
train/014304/01.png,14304
train/014312/00.png,14312
train/014312/01.png,14312
train/014324/00.png,14324
train/014324/01.png,14324
train/014329/00.png,14329
train/014329/01.png,14329
train/014330/00.png,14330
train/014330/01.png,14330
train/014333/00.png,14333
train/014333/01.png,14333
train/014335/00.png,14335
train/014335/01.png,14335
train/014340/00.png,14340
train/014340/01.png,14340
train/014356/00.png,14356
train/014356/01.png,14356
train/014361/00.png,14361
train/014361/01.png,14361
train/014367/00.png,14367
train/014367/01.png,14367
train/014372/00.png,14372
train/014372/01.png,14372
train/014373/00.png,14373
train/014373/01.png,14373
train/014380/00.png,14380
train/014380/01.png,14380
train/014397/00.png,14397
train/014397/01.png,14397
train/014400/00.png,14400
train/014400/01.png,14400
train/014403/00.png,14403
train/014403/01.png,14403
train/014418/00.png,14418
train/014418/01.png,14418
train/014421/00.png,14421
train/014421/01.png,14421
train/014441/00.png,14441
train/014441/01.png,14441
train/014445/00.png,14445
train/014445/01.png,14445
train/014446/00.png,14446
train/014446/01.png,14446
train/014483/00.png,14483
train/014483/01.png,14483
train/014484/00.png,14484
train/014484/01.png,14484
train/014485/00.png,14485
train/014485/01.png,14485
train/014489/00.png,14489
train/014489/01.png,14489
train/014506/00.png,14506
train/014506/01.png,14506
train/014507/00.png,14507
train/014507/01.png,14507
train/014540/00.png,14540
train/014540/01.png,14540
train/014546/00.png,14546
train/014546/01.png,14546
train/014547/00.png,14547
train/014547/01.png,14547
train/014548/00.png,14548
train/014548/01.png,14548
train/014549/00.png,14549
train/014549/01.png,14549
train/014551/00.png,14551
train/014551/01.png,14551
train/014552/00.png,14552
train/014552/01.png,14552
train/014557/00.png,14557
train/014557/01.png,14557
train/014562/00.png,14562
train/014562/01.png,14562
train/014563/00.png,14563
train/014563/01.png,14563
train/014565/00.png,14565
train/014565/01.png,14565
train/014567/00.png,14567
train/014567/01.png,14567
train/014581/00.png,14581
train/014581/01.png,14581
train/014585/00.png,14585
train/014585/01.png,14585
train/014591/00.png,14591
train/014591/01.png,14591
train/014594/00.png,14594
train/014594/01.png,14594
train/014598/00.png,14598
train/014598/01.png,14598
train/014601/00.png,14601
train/014601/01.png,14601
train/014606/00.png,14606
train/014606/01.png,14606
train/014607/00.png,14607
train/014607/01.png,14607
train/014608/00.png,14608
train/014608/01.png,14608
train/014610/00.png,14610
train/014610/01.png,14610
train/014619/00.png,14619
train/014619/01.png,14619
train/014624/00.png,14624
train/014624/01.png,14624
train/014625/00.png,14625
train/014625/01.png,14625
train/014631/00.png,14631
train/014631/01.png,14631
train/014633/00.png,14633
train/014633/01.png,14633
train/014634/00.png,14634
train/014634/01.png,14634
train/014637/00.png,14637
train/014637/01.png,14637
train/014654/00.png,14654
train/014654/01.png,14654
train/014656/00.png,14656
train/014656/01.png,14656
train/014672/00.png,14672
train/014672/01.png,14672
train/014679/00.png,14679
train/014679/01.png,14679
train/014682/00.png,14682
train/014682/01.png,14682
train/014683/00.png,14683
train/014683/01.png,14683
train/014684/00.png,14684
train/014684/01.png,14684
train/014685/00.png,14685
train/014685/01.png,14685
train/014702/00.png,14702
train/014702/01.png,14702
train/014703/00.png,14703
train/014703/01.png,14703
train/014726/00.png,14726
train/014726/01.png,14726
train/014731/00.png,14731
train/014731/01.png,14731
train/014732/00.png,14732
train/014732/01.png,14732
train/014735/00.png,14735
train/014735/01.png,14735
train/014758/00.png,14758
train/014758/01.png,14758
train/014765/00.png,14765
train/014765/01.png,14765
train/014774/00.png,14774
train/014774/01.png,14774
train/014779/00.png,14779
train/014779/01.png,14779
train/014780/00.png,14780
train/014780/01.png,14780
train/014782/00.png,14782
train/014782/01.png,14782
train/014787/00.png,14787
train/014787/01.png,14787
train/014799/00.png,14799
train/014799/01.png,14799
train/014802/00.png,14802
train/014802/01.png,14802
train/014803/00.png,14803
train/014803/01.png,14803
train/014804/00.png,14804
train/014804/01.png,14804
train/014812/00.png,14812
train/014812/01.png,14812
train/014819/00.png,14819
train/014819/01.png,14819
train/014820/00.png,14820
train/014820/01.png,14820
train/014823/00.png,14823
train/014823/01.png,14823
train/014826/00.png,14826
train/014826/01.png,14826
train/014830/00.png,14830
train/014830/01.png,14830
train/014846/00.png,14846
train/014846/01.png,14846
train/014850/00.png,14850
train/014850/01.png,14850
train/014852/00.png,14852
train/014852/01.png,14852
train/014853/00.png,14853
train/014853/01.png,14853
train/014856/00.png,14856
train/014856/01.png,14856
train/014869/00.png,14869
train/014869/01.png,14869
train/014871/00.png,14871
train/014871/01.png,14871
train/014874/00.png,14874
train/014874/01.png,14874
train/014878/00.png,14878
train/014878/01.png,14878
train/014879/00.png,14879
train/014879/01.png,14879
train/014883/00.png,14883
train/014883/01.png,14883
train/014885/00.png,14885
train/014885/01.png,14885
train/014886/00.png,14886
train/014886/01.png,14886
train/014888/00.png,14888
train/014888/01.png,14888
train/014890/00.png,14890
train/014890/01.png,14890
train/014896/00.png,14896
train/014896/01.png,14896
train/014897/00.png,14897
train/014897/01.png,14897
train/014901/00.png,14901
train/014901/01.png,14901
train/014905/00.png,14905
train/014905/01.png,14905
train/014908/00.png,14908
train/014908/01.png,14908
train/014913/00.png,14913
train/014913/01.png,14913
train/014916/00.png,14916
train/014916/01.png,14916
train/014918/00.png,14918
train/014918/01.png,14918
train/014923/00.png,14923
train/014923/01.png,14923
train/014927/00.png,14927
train/014927/01.png,14927
train/014928/00.png,14928
train/014928/01.png,14928
train/014929/00.png,14929
train/014929/01.png,14929
train/014930/00.png,14930
train/014930/01.png,14930
train/014939/00.png,14939
train/014939/01.png,14939
train/014955/00.png,14955
train/014955/01.png,14955
train/014960/00.png,14960
train/014960/01.png,14960
train/014961/00.png,14961
train/014961/01.png,14961
train/014968/00.png,14968
train/014968/01.png,14968
train/014969/00.png,14969
train/014969/01.png,14969
train/014970/00.png,14970
train/014970/01.png,14970
train/014971/00.png,14971
train/014971/01.png,14971
train/014975/00.png,14975
train/014975/01.png,14975
train/014978/00.png,14978
train/014978/01.png,14978
train/014987/00.png,14987
train/014987/01.png,14987
train/014997/00.png,14997
train/014997/01.png,14997
train/014998/00.png,14998
train/014998/01.png,14998
train/015021/00.png,15021
train/015021/01.png,15021
train/015022/00.png,15022
train/015022/01.png,15022
train/015024/00.png,15024
train/015024/01.png,15024
train/015025/00.png,15025
train/015025/01.png,15025
train/015026/00.png,15026
train/015026/01.png,15026
train/015032/00.png,15032
train/015032/01.png,15032
train/015035/00.png,15035
train/015035/01.png,15035
train/015036/00.png,15036
train/015036/01.png,15036
train/015041/00.png,15041
train/015041/01.png,15041
train/015044/00.png,15044
train/015044/01.png,15044
train/015050/00.png,15050
train/015050/01.png,15050
train/015056/00.png,15056
train/015056/01.png,15056
train/015059/00.png,15059
train/015059/01.png,15059
train/015061/00.png,15061
train/015061/01.png,15061
train/015064/00.png,15064
train/015064/01.png,15064
train/015070/00.png,15070
train/015070/01.png,15070
train/015080/00.png,15080
train/015080/01.png,15080
train/015083/00.png,15083
train/015083/01.png,15083
train/015089/00.png,15089
train/015089/01.png,15089
train/015100/00.png,15100
train/015100/01.png,15100
train/015115/00.png,15115
train/015115/01.png,15115
train/015116/00.png,15116
train/015116/01.png,15116
train/015119/00.png,15119
train/015119/01.png,15119
train/015124/00.png,15124
train/015124/01.png,15124
train/015125/00.png,15125
train/015125/01.png,15125
train/015126/00.png,15126
train/015126/01.png,15126
train/015127/00.png,15127
train/015127/01.png,15127
train/015136/00.png,15136
train/015136/01.png,15136
train/015141/00.png,15141
train/015141/01.png,15141
train/015142/00.png,15142
train/015142/01.png,15142
train/015143/00.png,15143
train/015143/01.png,15143
train/015146/00.png,15146
train/015146/01.png,15146
train/015149/00.png,15149
train/015149/01.png,15149
train/015150/00.png,15150
train/015150/01.png,15150
train/015161/00.png,15161
train/015161/01.png,15161
train/015162/00.png,15162
train/015162/01.png,15162
train/015163/00.png,15163
train/015163/01.png,15163
train/015164/00.png,15164
train/015164/01.png,15164
train/015166/00.png,15166
train/015166/01.png,15166
train/015167/00.png,15167
train/015167/01.png,15167
train/015175/00.png,15175
train/015175/01.png,15175
train/015176/00.png,15176
train/015176/01.png,15176
train/015177/00.png,15177
train/015177/01.png,15177
train/015179/00.png,15179
train/015179/01.png,15179
train/015186/00.png,15186
train/015186/01.png,15186
train/015196/00.png,15196
train/015196/01.png,15196
train/015201/00.png,15201
train/015201/01.png,15201
train/015203/00.png,15203
train/015203/01.png,15203
train/015207/00.png,15207
train/015207/01.png,15207
train/015216/00.png,15216
train/015216/01.png,15216
train/015217/00.png,15217
train/015217/01.png,15217
train/015218/00.png,15218
train/015218/01.png,15218
train/015222/00.png,15222
train/015222/01.png,15222
train/015226/00.png,15226
train/015226/01.png,15226
train/015238/00.png,15238
train/015238/01.png,15238
train/015239/00.png,15239
train/015239/01.png,15239
train/015244/00.png,15244
train/015244/01.png,15244
train/015248/00.png,15248
train/015248/01.png,15248
train/015249/00.png,15249
train/015249/01.png,15249
train/015256/00.png,15256
train/015256/01.png,15256
train/015261/00.png,15261
train/015261/01.png,15261
train/015263/00.png,15263
train/015263/01.png,15263
train/015264/00.png,15264
train/015264/01.png,15264
train/015271/00.png,15271
train/015271/01.png,15271
train/015281/00.png,15281
train/015281/01.png,15281
train/015291/00.png,15291
train/015291/01.png,15291
train/015295/00.png,15295
train/015295/01.png,15295
train/015298/00.png,15298
train/015298/01.png,15298
train/015307/00.png,15307
train/015307/01.png,15307
train/015315/00.png,15315
train/015315/01.png,15315
train/015324/00.png,15324
train/015324/01.png,15324
train/015325/00.png,15325
train/015325/01.png,15325
train/015327/00.png,15327
train/015327/01.png,15327
train/015330/00.png,15330
train/015330/01.png,15330
train/015331/00.png,15331
train/015331/01.png,15331
train/015336/00.png,15336
train/015336/01.png,15336
train/015344/00.png,15344
train/015344/01.png,15344
train/015348/00.png,15348
train/015348/01.png,15348
train/015354/00.png,15354
train/015354/01.png,15354
train/015356/00.png,15356
train/015356/01.png,15356
train/015357/00.png,15357
train/015357/01.png,15357
train/015359/00.png,15359
train/015359/01.png,15359
train/015363/00.png,15363
train/015363/01.png,15363
train/015364/00.png,15364
train/015364/01.png,15364
train/015367/00.png,15367
train/015367/01.png,15367
train/015370/00.png,15370
train/015370/02.png,15370
train/015372/00.png,15372
train/015372/01.png,15372
train/015376/00.png,15376
train/015376/01.png,15376
train/015379/00.png,15379
train/015379/01.png,15379
train/015381/00.png,15381
train/015381/01.png,15381
train/015387/00.png,15387
train/015387/01.png,15387
train/015397/00.png,15397
train/015397/01.png,15397
train/015399/00.png,15399
train/015399/01.png,15399
train/015400/00.png,15400
train/015400/01.png,15400
train/015403/00.png,15403
train/015403/01.png,15403
train/015405/00.png,15405
train/015405/01.png,15405
train/015411/00.png,15411
train/015411/01.png,15411
train/015415/00.png,15415
train/015415/01.png,15415
train/015425/00.png,15425
train/015425/01.png,15425
train/015428/00.png,15428
train/015428/01.png,15428
train/015429/00.png,15429
train/015429/01.png,15429
train/015443/00.png,15443
